clip_uid,official_split,analysis_role,event_family,action_type,difficulty,dive_score,open_set,reference_baseline,predicted_quality,phi_takeoff,occlusion_takeoff,duration_contribution_takeoff,phi_flight,occlusion_flight,duration_contribution_flight,phi_entry,occlusion_entry,duration_contribution_entry,top_phase,actual_max_intervention_phase,top_phase_intervention_match,targeted_intervention_effect,random_intervention_effect,reconstruction_error,scorer_alignment_error,phase_boundary_cosine,phase_boundary_top_match,reference_change_cosine,coalition_0,coalition_1,coalition_2,coalition_3,coalition_4,coalition_5,coalition_6,coalition_7,targeted_minus_random,targeted_effect,mean_nonselected_effect,strongest_nonselected_effect,loo_reconstruction_error
FINAWorldChampionships2019_Men10mSynchronised_final_r4::0,test,official_test,FINAWorldChampionships2019_Men10mSynchronised_final,407c,3.2,76.8,False,8.539452,8.392272,-0.04190572,-0.05164337,-0.03270657857259114,-0.0019467672,-0.020755768,-0.06541315714518228,-0.10332712,-0.11737442,-0.04905986785888672,entry,entry,True,0.11737442016601562,0.11737442016601562,0.0,4.0978193283081055e-08,-0.12003031,0.0,-0.89636165,8.539452,8.5072365,8.556267,8.509646,8.450125,8.413028,8.443915,8.392272,0.0,0.11737442016601562,0.03619956970214844,0.05164337158203125,0.042593955993652344
FINAWorldChampionships2019_Men10mSynchronised_final_r4::2,test,official_test,FINAWorldChampionships2019_Men10mSynchronised_final,407c,3.2,58.56,False,6.614725,6.513407,0.03849554,0.04879141,-0.022515085008409288,-0.0535748,-0.079456806,-0.045030170016818576,-0.08623862,-0.1215229,-0.03377262751261393,entry,entry,True,0.12152290344238281,0.07945680618286133,0.0,1.1920928955078125e-07,0.5227809,0.5,0.9272029,6.614725,6.645107,6.5892143,6.63493,6.565953,6.592864,6.464616,6.513407,0.042066097259521484,0.12152290344238281,0.06412410736083984,0.07945680618286133,0.050870418548583984
FINAWorldChampionships2019_Men10mSynchronised_final_r4::5,test,official_test,FINAWorldChampionships2019_Men10mSynchronised_final,307c,3.4,74.46,False,7.043718,6.718414,-0.1784424,-0.1813078,-0.07228978474934895,-0.02461044,-0.023457527,-0.1445795694986979,-0.12225119,-0.10205746,-0.10843467712402344,takeoff,takeoff,True,0.18130779266357422,0.02345752716064453,0.0,1.4901161193847656e-08,0.7647945,0.5,0.90357834,7.043718,6.874641,7.0244546,6.8204713,6.907773,6.7418714,6.8997216,6.718414,0.1578502655029297,0.18130779266357422,0.06275749206542969,0.10205745697021484,0.01848125457763672
FINAWorldChampionships2019_Men10mSynchronised_final_r4::6,test,official_test,FINAWorldChampionships2019_Men10mSynchronised_final,207c,3.3,66.33,False,6.753677,6.6732845,0.10030111,0.09793377,-0.026797453562418617,0.1085914,0.066382885,-0.026797453562418617,-0.28928486,-0.31749344,-0.026797453562418617,entry,entry,True,0.3174934387207031,0.06638288497924805,0.0,8.940696716308594e-08,0.9736588,1.0,0.9859196,6.753677,6.8663745,6.914506,6.990778,6.5026298,6.6069016,6.5753508,6.6732845,0.2511105537414551,0.3174934387207031,0.08215832710266113,0.09793376922607422,0.072784423828125
FINAWorldChampionships2019_Men10mSynchronised_final_r4::7,test,official_test,FINAWorldChampionships2019_Men10mSynchronised_final,207b,3.6,72.36,False,6.4025545,6.0698233,-0.16538882,-0.1545887,-0.07394027709960938,-0.15663815,-0.11193895,-0.14788055419921875,-0.010704279,0.0048747063,-0.11091041564941406,takeoff,takeoff,True,0.1545886993408203,0.004874706268310547,0.0,2.086162567138672e-07,0.8705054,0.5,0.69647026,6.4025545,6.222158,6.1970096,6.0649486,6.3720636,6.181762,6.224412,6.0698233,0.14971399307250977,0.1545886993408203,0.058406829833984375,0.1119389533996582,0.07107830047607422
FINAWorldChampionships2019_Men10mSynchronised_final_r5::8,test,official_test,FINAWorldChampionships2019_Men10mSynchronised_final,307c,3.4,58.14,False,6.797783,6.391307,0.036232393,0.014050484,-0.0903280046251085,0.030989805,0.020811081,-0.180656009250217,-0.47369823,-0.47338486,-0.13549200693766275,entry,entry,True,0.4733848571777344,0.014050483703613281,0.0,2.2351741790771484e-07,0.9426316,1.0,-0.18982933,6.797783,6.8472805,6.8300347,6.8646917,6.3148546,6.370496,6.3772564,6.391307,0.4593343734741211,0.4733848571777344,0.017430782318115234,0.020811080932617188,0.032047271728515625
FINAWorldChampionships2019_Men10mSynchronised_final_r6::3,test,official_test,FINAWorldChampionships2019_Men10mSynchronised_final,5255b,3.6,86.4,False,8.4086685,8.387629,-0.16291444,-0.17223644,-0.004675547281901041,-0.06689612,-0.07418728,-0.009351094563802082,0.20877059,0.22851944,-0.0070133209228515625,entry,entry,True,0.22851943969726562,0.0741872787475586,0.0,2.3096799850463867e-07,0.80434173,0.5,0.9961089,8.4086685,8.252184,8.346171,8.159109,8.594798,8.461816,8.559865,8.387629,0.15433216094970703,0.22851943969726562,0.12321186065673828,0.17223644256591797,0.00313568115234375
FINAWorldChampionships2019_Men10mSynchronised_final_r6::4,test,official_test,FINAWorldChampionships2019_Men10mSynchronised_final,5253b,3.2,71.04,False,7.144951,7.1823597,0.0037446816,0.0048508644,0.008313073052300347,0.23899205,0.35301876,0.016626146104600694,-0.20532791,-0.09985924,0.01246960957845052,flight,flight,True,0.35301876068115234,0.09985923767089844,0.0,2.9802322387695312e-08,0.66120386,1.0,0.99367297,7.144951,7.1489005,7.2712274,7.282219,6.8354654,6.829341,7.177509,7.1823597,0.2531595230102539,0.35301876068115234,0.052355051040649414,0.09985923767089844,0.22060155868530273
FINAWorldChampionships2019_Men10mSynchronised_final_r6::6,test,official_test,FINAWorldChampionships2019_Men10mSynchronised_final,5253b,3.2,71.04,False,7.0104327,6.953223,-0.011475007,-0.046216488,-0.01271322038438585,0.18934639,0.1076107,-0.0254264407687717,-0.23508088,-0.285748,-0.019069830576578774,entry,entry,True,0.2857480049133301,0.10761070251464844,0.0,1.4901161193847656e-07,0.9757088,1.0,0.9957554,7.0104327,7.032733,7.2805486,7.238971,6.8250527,6.8456125,6.9994397,6.953223,0.17813730239868164,0.2857480049133301,0.07691359519958496,0.10761070251464844,0.1671442985534668
FINAWorldChampionships2019_Men10mSynchronised_final_r6::9,test,official_test,FINAWorldChampionships2019_Men10mSynchronised_final,5255b,3.6,88.56,False,8.413474,8.003131,-0.19880724,-0.2297821,-0.09118737114800347,-0.08412838,-0.11053276,-0.18237474229600695,-0.12740755,-0.13138866,-0.1367810567220052,takeoff,takeoff,True,0.2297821044921875,0.11053276062011719,0.0,4.470348358154297e-08,0.34201804,0.0,0.3503519,8.413474,8.246277,8.356385,8.13452,8.290683,8.113664,8.232913,8.003131,0.11924934387207031,0.2297821044921875,0.12096071243286133,0.13138866424560547,0.06136035919189453
FINAWorldChampionships2019_Men10m_final_r1::0,test,official_test,FINAWorldChampionships2019_Men10m_final,107b,3.0,81.0,False,7.9193196,7.692869,0.105780125,0.12168503,-0.07548348108927408,-0.059070587,-0.0284729,-0.10064464145236544,-0.27315998,-0.2617998,-0.05032232072618272,entry,entry,True,0.26179981231689453,0.028472900390625,0.0,9.685754776000977e-08,0.57394475,0.5,0.90870035,7.9193196,8.006701,7.827158,7.954669,7.632306,7.721342,7.571184,7.692869,0.23332691192626953,0.26179981231689453,0.07507896423339844,0.12168502807617188,0.05786275863647461
FINAWorldChampionships2019_Men10m_final_r1::2,test,official_test,FINAWorldChampionships2019_Men10m_final,407c,3.2,76.8,False,8.71957,8.93268,-0.007551829,0.0014600754,0.07103665669759114,0.010156472,0.020359993,0.07103665669759114,0.21050532,0.22209454,0.07103665669759114,entry,entry,True,0.22209453582763672,0.02035999298095703,0.0,4.6193599700927734e-07,0.3918694,0.5,0.9750877,8.71957,8.701433,8.71795,8.710586,8.916913,8.91232,8.93122,8.93268,0.2017345428466797,0.22209453582763672,0.0109100341796875,0.02035999298095703,0.03080463409423828
FINAWorldChampionships2019_Men10m_final_r1::3,test,official_test,FINAWorldChampionships2019_Men10m_final,407c,3.2,81.6,False,7.5448146,7.5419683,0.06601683,0.023149014,-0.0009487469991048176,-0.07847675,-0.1049819,-0.0012649959988064235,0.009613673,-0.018304825,-0.0006324979994032118,flight,flight,True,0.10498189926147461,0.018304824829101562,0.0,1.341104507446289e-07,-0.039600763,0.0,-0.7643313,7.5448146,7.68929,7.528434,7.560273,7.6179376,7.6469502,7.5188193,7.5419683,0.08667707443237305,0.10498189926147461,0.020726919174194336,0.02314901351928711,0.09729146957397461
FINAWorldChampionships2019_Men10m_final_r2::5,test,official_test,FINAWorldChampionships2019_Men10m_final,305c,2.8,74.2,False,7.814571,7.931009,0.03133901,0.013780594,0.03881263732910156,0.047888596,-0.02700901,0.05175018310546875,0.037210304,-0.034341335,0.025875091552734375,flight,entry,False,0.027009010314941406,0.013780593872070312,0.0,5.960464477539063e-08,0.5787908,0.5,-0.37286088,7.814571,7.872828,7.946717,7.96535,7.9326925,7.958018,7.917228,7.931009,0.013228416442871094,0.027009010314941406,0.024060964584350586,0.03434133529663086,0.16400766372680664
FINAWorldChampionships2019_Men10m_final_r3::0,test,official_test,FINAWorldChampionships2019_Men10m_final,207c,3.3,84.15,False,7.484928,8.061298,0.06179897,0.043955803,0.128082275390625,0.06609575,0.015041351,0.128082275390625,0.4484755,0.41689205,0.3202056884765625,entry,entry,True,0.41689205169677734,0.04395580291748047,0.0,6.705522537231445e-08,0.96322083,1.0,0.99927986,7.484928,7.5664797,7.6039877,7.6444063,7.9668965,8.046257,8.017343,8.061298,0.3729362487792969,0.41689205169677734,0.029498577117919922,0.04395580291748047,0.10048103332519531
FINAWorldChampionships2019_Men10m_final_r3::4,test,official_test,FINAWorldChampionships2019_Men10m_final,107b,3.0,75.0,False,8.426349,8.739816,0.04014762,0.045394897,0.10448900858561197,0.030372938,0.041983604,0.10448900858561197,0.24294646,0.2530985,0.10448900858561197,entry,entry,True,0.2530984878540039,0.2530984878540039,0.0,3.8743019104003906e-07,0.87982297,1.0,0.97366387,8.426349,8.461573,8.445435,8.486717,8.659467,8.697832,8.694421,8.739816,0.0,0.2530984878540039,0.04368925094604492,0.0453948974609375,0.027009963989257812
FINAWorldChampionships2019_Men10m_final_r3::6,test,official_test,FINAWorldChampionships2019_Men10m_final,407c,3.2,76.8,False,8.081368,8.013926,0.08033911,0.07628393,-0.02248096466064453,0.00076715153,-0.00061035156,-0.02248096466064453,-0.14854915,-0.1502161,-0.02248096466064453,entry,entry,True,0.15021610260009766,0.0006103515625,0.0,1.862645149230957e-07,0.83775353,1.0,0.98779595,8.081368,8.163785,8.081535,8.164142,7.9325085,8.014536,7.9376416,8.013926,0.14960575103759766,0.15021610260009766,0.03844714164733887,0.07628393173217773,0.007099628448486328
FINAWorldChampionships2019_Men10m_final_r4::0,test,official_test,FINAWorldChampionships2019_Men10m_final,307c,3.4,68.0,False,7.1874113,6.914606,0.061980646,0.048356533,-0.060623380872938365,-0.0021861393,-0.014644623,-0.12124676174587673,-0.33259973,-0.34051895,-0.09093507130940755,entry,entry,True,0.3405189514160156,0.014644622802734375,0.0,1.7136335372924805e-07,0.93473256,1.0,0.92246914,7.1874113,7.257692,7.1923594,7.255125,6.8574066,6.9292507,6.8662496,6.914606,0.32587432861328125,0.3405189514160156,0.03150057792663574,0.04835653305053711,0.034001827239990234
FINAWorldChampionships2019_Men10m_final_r4::6,test,official_test,FINAWorldChampionships2019_Men10m_final,307c,3.4,76.5,False,6.9854546,7.1940856,0.14804332,0.10319519,0.06954367955525716,-0.39941868,-0.27007675,0.09272490607367621,0.4600064,0.48635674,0.04636245303683811,entry,entry,True,0.4863567352294922,0.4863567352294922,0.0,9.685754776000977e-08,0.13674638,0.0,0.6517374,6.9854546,7.1175933,6.3959413,6.707729,7.358358,7.4641623,7.0908904,7.1940856,0.0,0.4863567352294922,0.18663597106933594,0.2700767517089844,0.11084413528442383
FINAWorldChampionships2019_Men10m_final_r4::9,test,official_test,FINAWorldChampionships2019_Men10m_final,626b,3.5,84.0,False,8.420989,7.299898,-0.21238644,-0.20691824,-0.3736969629923502,-0.36862478,-0.35778046,-0.49826261732313365,-0.54007965,-0.5135398,-0.24913130866156682,entry,entry,True,0.5135397911071777,0.20691823959350586,0.0,1.1175870895385742e-07,0.9406632,1.0,0.9660659,8.420989,8.237135,8.0755205,7.813438,7.88837,7.6576786,7.5068164,7.299898,0.3066215515136719,0.5135397911071777,0.2823493480682373,0.35778045654296875,0.04285240173339844
FINAWorldChampionships2019_Men10m_final_r4::11,test,official_test,FINAWorldChampionships2019_Men10m_final,626b,3.5,96.25,False,8.808974,9.048918,-0.15504949,-0.1277628,0.07998116811116536,-0.01686255,0.012239456,0.07998116811116536,0.41185555,0.4440651,0.07998116811116536,entry,entry,True,0.4440650939941406,0.4440650939941406,0.0,2.384185791015625e-07,0.9929366,1.0,0.99271214,8.808974,8.629903,8.766274,8.604853,9.191885,9.036678,9.176681,9.048918,0.0,0.4440650939941406,0.07000112533569336,0.1277627944946289,0.08859825134277344
FINAWorldChampionships2019_Men10m_final_r5::1,test,official_test,FINAWorldChampionships2019_Men10m_final,307c,3.4,71.4,False,6.96505,6.763284,-0.004293283,-0.05316353,-0.044836892022026904,-0.07109531,-0.2114644,-0.08967378404405381,-0.12637742,-0.23368311,-0.06725533803304036,entry,entry,True,0.23368310928344727,0.05316352844238281,0.0,1.7881393432617188e-07,0.41761494,0.5,0.9375119,6.96505,6.996121,7.0208178,6.9969673,6.932472,6.9747486,6.8164477,6.763284,0.18051958084106445,0.23368310928344727,0.13231396675109863,0.21146440505981445,0.29654502868652344
FINAWorldChampionships2019_Men10m_final_r6::1,test,official_test,FINAWorldChampionships2019_Men10m_final,5253b,3.2,81.6,False,8.036467,7.915403,-0.007740418,-0.02904749,-0.026903046502007377,-0.04548685,-0.066235065,-0.05380609300401475,-0.06783644,-0.08477831,-0.04035456975301106,entry,entry,True,0.0847783088684082,0.029047489166259766,0.0,1.6391277313232422e-07,0.3109842,0.5,-0.37876767,8.036467,8.045062,8.006757,8.000181,7.980601,7.981638,7.9444504,7.915403,0.05573081970214844,0.0847783088684082,0.04764127731323242,0.06623506546020508,0.058997154235839844
FINAWorldChampionships2019_Men3mSynchronised_final_r1::2,test,official_test,FINAWorldChampionships2019_Men3mSynchronised_final,201b,2.0,46.2,False,8.194311,8.157277,-0.05341212,-0.08185387,-0.012344678243001301,0.011205991,-0.014857292,-0.012344678243001301,0.005172094,0.00037956238,-0.012344678243001301,takeoff,takeoff,True,0.08185386657714844,0.014857292175292969,0.0,4.6938657760620117e-07,0.2302793,0.0,0.08311655,8.194311,8.168852,8.2310915,8.156898,8.203787,8.172134,8.239131,8.157277,0.06699657440185547,0.08185386657714844,0.007618427276611328,0.014857292175292969,0.05929756164550781
FINAWorldChampionships2019_Men3mSynchronised_final_r1::9,test,official_test,FINAWorldChampionships2019_Men3mSynchronised_final,103b,2.0,50.4,False,7.394184,8.215001,0.16657996,0.10500431,0.36480755276150173,0.2761712,0.19594479,0.36480755276150173,0.37806582,0.32425833,0.09120188819037543,entry,entry,True,0.32425832748413086,0.19594478607177734,0.0,2.60770320892334e-07,0.057005372,0.0,0.9928436,7.394184,7.6261067,7.7543488,7.890743,7.8298244,8.019056,8.109997,8.215001,0.12831354141235352,0.32425832748413086,0.15047454833984375,0.19594478607177734,0.19560956954956055
FINAWorldChampionships2019_Men3mSynchronised_final_r2::3,test,official_test,FINAWorldChampionships2019_Men3mSynchronised_final,301b,2.0,46.8,False,7.915992,7.791294,0.09450396,0.09869146,-0.041565895080566406,-0.023307482,-0.027200699,-0.041565895080566406,-0.19589417,-0.19084978,-0.041565895080566406,entry,entry,True,0.19084978103637695,0.09869146347045898,0.0,1.0803341865539551e-07,0.3705858,0.5,0.98253065,7.915992,8.003178,7.893447,7.982144,7.7119226,7.818495,7.6926026,7.791294,0.09215831756591797,0.19084978103637695,0.06294608116149902,0.09869146347045898,0.0053386688232421875
FINAWorldChampionships2019_Men3mSynchronised_final_r2::6,test,official_test,FINAWorldChampionships2019_Men3mSynchronised_final,401b,2.0,49.2,False,8.221027,8.346817,0.008716266,-0.012760162,0.027953253851996526,-0.09174045,-0.10371113,0.05590650770399305,0.20881383,0.21864796,0.04192988077799479,entry,entry,True,0.21864795684814453,0.012760162353515625,0.0,8.195638656616211e-08,0.9921149,1.0,0.93764883,8.221027,8.251874,8.1419115,8.128169,8.420661,8.450528,8.359577,8.346817,0.2058877944946289,0.21864795684814453,0.05823564529418945,0.10371112823486328,0.02361297607421875
FINAWorldChampionships2019_Men3mSynchronised_final_r3::3,test,official_test,FINAWorldChampionships2019_Men3mSynchronised_final,5154b,3.4,76.5,False,6.9071374,7.3686953,0.21002643,0.17675209,0.15385262171427408,0.093855776,0.07373667,0.15385262171427408,0.15767567,0.14033651,0.15385262171427408,takeoff,takeoff,True,0.17675209045410156,0.17675209045410156,0.0,1.341104507446289e-07,0.8969042,0.5,0.8563608,6.9071374,7.1511354,7.0218096,7.2283587,7.0828495,7.2949586,7.191943,7.3686953,0.0,0.17675209045410156,0.10703659057617188,0.1403365135192871,0.07073259353637695
FINAWorldChampionships2019_Men3mSynchronised_final_r3::10,test,official_test,FINAWorldChampionships2019_Men3mSynchronised_final,205b,3.0,67.5,False,6.8522263,7.133669,0.0056495667,0.00990057,0.09381421407063802,0.055894375,0.06138611,0.09381421407063802,0.2198987,0.22226477,0.09381421407063802,entry,entry,True,0.22226476669311523,0.22226476669311523,0.0,1.2665987014770508e-07,0.53087795,0.5,-0.9286272,6.8522263,6.854529,6.903533,6.911404,7.070663,7.072283,7.1237683,7.133669,0.0,0.22226476669311523,0.03564333915710449,0.0613861083984375,0.012108802795410156
FINAWorldChampionships2019_Men3mSynchronised_final_r4::4,test,official_test,FINAWorldChampionships2019_Men3mSynchronised_final,307c,3.5,71.4,False,8.019963,7.136518,-0.047902346,-0.040434837,-0.2944817543029785,-0.7373214,-0.5870452,-0.392642339070638,-0.09822154,0.042192936,-0.196321169535319,flight,flight,True,0.5870451927185059,0.5870451927185059,0.0,1.4901161193847656e-08,0.56465685,0.5,0.8166742,8.019963,7.9691644,7.1369367,7.094325,7.785898,7.723563,7.176953,7.136518,0.0,0.5870451927185059,0.041313886642456055,0.042192935943603516,0.2981581687927246
FINAWorldChampionships2019_Men3mSynchronised_final_r4::6,test,official_test,FINAWorldChampionships2019_Men3mSynchronised_final,5337d,3.5,70.35,False,7.6237397,7.146646,0.13669117,0.1404171,-0.1590312321980794,0.1175371,0.121236324,-0.21204164293077254,-0.731322,-0.6817632,-0.10602082146538627,entry,entry,True,0.6817631721496582,0.14041709899902344,0.0,1.4901161193847656e-08,0.982754,1.0,0.949468,7.6237397,7.746195,7.7270675,7.828409,6.832349,7.0254097,7.006229,7.146646,0.5413460731506348,0.6817631721496582,0.13082671165466309,0.14041709899902344,0.05698394775390625
FINAWorldChampionships2019_Men3mSynchronised_final_r4::10,test,official_test,FINAWorldChampionships2019_Men3mSynchronised_final,305b,3.0,71.1,False,7.3904085,7.082111,0.0061152778,-0.00095939636,-0.10276587804158528,-0.106645025,-0.11052179,-0.1370211707221137,-0.20776789,-0.1993556,-0.06851058536105685,entry,entry,True,0.1993556022644043,0.11052179336547852,0.0,8.195638656616211e-08,0.50589204,0.5,0.9167853,7.3904085,7.404031,7.2880726,7.2814665,7.1746607,7.1926327,7.0830703,7.082111,0.08883380889892578,0.1993556022644043,0.0557405948638916,0.11052179336547852,0.0025391578674316406
FINAWorldChampionships2019_Men3mSynchronised_final_r4::11,test,official_test,FINAWorldChampionships2019_Men3mSynchronised_final,5154b,3.4,82.62,False,7.099909,7.424296,0.061395485,0.0432415,0.10812902450561523,0.05033191,0.04078865,0.10812902450561523,0.21265967,0.1962018,0.10812902450561523,entry,entry,True,0.19620180130004883,0.19620180130004883,0.0,1.7136335372924805e-07,0.72319424,0.5,0.9347035,7.099909,7.1782994,7.158625,7.228094,7.3278675,7.3835073,7.3810544,7.424296,0.0,0.19620180130004883,0.04201507568359375,0.04324150085449219,0.044155120849609375
FINAWorldChampionships2019_Men3mSynchronised_final_r5::3,test,official_test,FINAWorldChampionships2019_Men3mSynchronised_final,407c,3.4,77.52,False,7.162004,7.3129106,-0.107454695,-0.116045,0.05030218760172526,-0.031205812,-0.043647766,0.05030218760172526,0.28956708,0.29072428,0.05030218760172526,entry,entry,True,0.2907242774963379,0.2907242774963379,0.0,2.9802322387695312e-08,0.39899337,0.0,0.095658034,7.162004,7.0644155,7.144516,7.0221863,7.4516897,7.3565583,7.4289556,7.3129106,0.0,0.2907242774963379,0.07984638214111328,0.11604499816894531,0.019875049591064453
FINAWorldChampionships2019_Men3mSynchronised_final_r5::5,test,official_test,FINAWorldChampionships2019_Men3mSynchronised_final,407c,3.4,74.46,False,7.984547,7.973758,-0.10595735,-0.08470583,-0.004795074462890625,0.025108734,0.06238413,-0.0035963058471679688,0.070059694,0.087188244,-0.0023975372314453125,takeoff,entry,False,0.08470582962036133,0.06238412857055664,0.0,2.2351741790771484e-08,0.45820314,0.5,-0.01715802,7.984547,7.860271,7.975313,7.88657,8.040411,7.911374,8.058464,7.973758,0.022321701049804688,0.08470582962036133,0.07478618621826172,0.0871882438659668,0.07565546035766602
FINAWorldChampionships2019_Men3mSynchronised_final_r6::0,test,official_test,FINAWorldChampionships2019_Men3mSynchronised_final,307c,3.5,76.65,False,8.204967,8.266627,-0.035549957,-0.028758049,0.02740478515625,0.110901035,0.08490944,0.0205535888671875,-0.013690312,-0.03849888,0.013702392578125,flight,flight,True,0.08490943908691406,0.02875804901123047,0.0,2.60770320892334e-07,0.6373532,0.5,-0.9104449,8.204967,8.16096,8.340195,8.305126,8.21442,8.181718,8.295385,8.266627,0.056151390075683594,0.08490943908691406,0.03362846374511719,0.038498878479003906,0.04400825500488281
FINAWorldChampionships2019_Men3mSynchronised_final_r6::7,test,official_test,FINAWorldChampionships2019_Men3mSynchronised_final,109c,3.8,58.14,False,7.268917,7.0798626,0.01294446,-0.0053110123,-0.06301816304524739,-0.17905521,-0.1223588,-0.08402421739366318,-0.022943735,0.06446695,-0.04201210869683159,flight,flight,True,0.12235879898071289,0.12235879898071289,0.0,1.1175870895385742e-07,-0.14175488,0.0,0.6554619,7.268917,7.3148966,7.047945,7.0153956,7.173342,7.2022214,7.0851736,7.0798626,0.0,0.12235879898071289,0.03488898277282715,0.06446695327758789,0.12585163116455078
FINAWorldChampionships2019_Men3m_final_r1::0,test,official_test,FINAWorldChampionships2019_Men3m_final,5154b,3.4,78.2,False,7.3670716,7.377909,0.09687853,0.092273235,0.003612518310546875,-0.30314302,-0.23034239,0.004816691080729166,0.21710205,0.26729155,0.002408345540364583,flight,entry,False,0.23034238815307617,0.2672915458679199,0.0,6.705522537231445e-08,-0.258521,0.5,0.94102097,7.3670716,7.4593935,6.981966,7.1106176,7.524822,7.6082516,7.285636,7.377909,-0.03694915771484375,0.23034238815307617,0.17978239059448242,0.2672915458679199,0.11838483810424805
FINAWorldChampionships2019_Men3m_final_r1::3,test,official_test,FINAWorldChampionships2019_Men3m_final,205b,3.0,69.0,False,6.4311814,6.4985785,0.15654771,0.16745996,0.02246570587158203,0.08267132,0.091641426,0.02246570587158203,-0.1718219,-0.1852274,0.02246570587158203,entry,entry,True,0.1852273941040039,0.09164142608642578,0.0,5.960464477539063e-08,0.67860067,0.5,0.789148,6.4311814,6.581748,6.509814,6.683806,6.277696,6.406937,6.3311186,6.4985785,0.09358596801757812,0.1852273941040039,0.12955069541931152,0.16745996475219727,0.006476879119873047
FINAWorldChampionships2019_Men3m_final_r1::9,test,official_test,FINAWorldChampionships2019_Men3m_final,5154b,3.4,88.4,False,7.36625,7.481136,-0.018735012,-0.012479305,0.03829526901245117,-0.1365021,-0.114006996,0.05106035868326823,0.27012292,0.29356813,0.025530179341634113,entry,entry,True,0.29356813430786133,0.29356813430786133,0.0,6.705522537231445e-08,0.6258876,0.5,0.97051126,7.36625,7.3419127,7.2079062,7.1875677,7.613581,7.595143,7.493615,7.481136,0.0,0.29356813430786133,0.06324315071105957,0.11400699615478516,0.05219602584838867
FINAWorldChampionships2019_Men3m_final_r1::10,test,official_test,FINAWorldChampionships2019_Men3m_final,407c,3.4,81.6,False,7.982633,7.982545,0.091878094,0.07943106,-2.9404958089192707e-05,-0.0045412383,-0.021800041,-2.9404958089192707e-05,-0.087425075,-0.08957577,-2.9404958089192707e-05,takeoff,entry,False,0.07943105697631836,0.07943105697631836,0.0,1.862645149230957e-07,0.90168893,0.0,0.806431,7.982633,8.087784,7.9961762,8.072121,7.8981843,8.004345,7.903114,7.982545,0.0,0.07943105697631836,0.055687904357910156,0.08957576751708984,0.031856536865234375
FINAWorldChampionships2019_Men3m_final_r2::1,test,official_test,FINAWorldChampionships2019_Men3m_final,407c,3.4,76.5,False,6.5105963,6.2572527,0.062222797,0.030081272,-0.056298573811848954,-0.12084786,-0.15629625,-0.11259714762369791,-0.19471852,-0.20239115,-0.08444786071777344,entry,entry,True,0.2023911476135254,0.1562962532043457,0.0,2.086162567138672e-07,0.79109746,1.0,0.92184335,6.5105963,6.602747,6.422983,6.459644,6.3213367,6.413549,6.2271714,6.2572527,0.04609489440917969,0.2023911476135254,0.09318876266479492,0.1562962532043457,0.07526254653930664
FINAWorldChampionships2019_Men3m_final_r2::8,test,official_test,FINAWorldChampionships2019_Men3m_final,107b,3.1,79.05,False,7.7495937,7.682232,-0.06414366,-0.053306103,-0.022453943888346352,0.07691598,0.077617645,-0.022453943888346352,-0.08013415,-0.09092522,-0.022453943888346352,entry,entry,True,0.09092521667480469,0.05330610275268555,0.0,1.862645149230957e-07,0.95750034,0.5,0.77248776,7.7495937,7.6740766,7.825272,7.773157,7.6797147,7.6046143,7.735538,7.682232,0.03761911392211914,0.09092521667480469,0.06546187400817871,0.07761764526367188,0.0007481575012207031
FINAWorldChampionships2019_Men3m_final_r3::3,test,official_test,FINAWorldChampionships2019_Men3m_final,5154b,3.4,76.5,False,7.6103463,7.6549454,0.14184093,0.14625931,0.014866352081298828,-0.3284359,-0.2000494,0.019821802775065102,0.23119402,0.34271002,0.009910901387532551,flight,entry,False,0.20004940032958984,0.342710018157959,0.0,1.2665987014770508e-07,-0.16808814,0.0,-0.7292914,7.6103463,7.7419906,7.1477456,7.3122354,7.724246,7.854995,7.508686,7.6549454,-0.14266061782836914,0.20004940032958984,0.24448466300964355,0.342710018157959,0.24432086944580078
FINAWorldChampionships2019_Men3m_final_r3::5,test,official_test,FINAWorldChampionships2019_Men3m_final,109c,3.8,83.6,False,7.0205345,7.0154505,-0.020771027,-0.02082491,-0.0016946792602539062,-0.25485206,-0.19822073,-0.002259572347005208,0.27053905,0.33274508,-0.001129786173502604,entry,entry,True,0.3327450752258301,0.19822072982788086,0.0,4.470348358154297e-08,0.0663885,1.0,-0.31319225,7.0205345,7.007048,6.716282,6.6827054,7.2360983,7.213671,7.0362754,7.0154505,0.13452434539794922,0.3327450752258301,0.10952281951904297,0.19822072982788086,0.11878347396850586
FINAWorldChampionships2019_Men3m_final_r3::7,test,official_test,FINAWorldChampionships2019_Men3m_final,207c,3.6,61.2,False,7.2380757,6.024482,0.031715393,0.06895065,-0.4045313199361165,-0.41255045,-0.42391348,-0.5393750932481554,-0.8327589,-0.8588586,-0.2696875466240777,entry,entry,True,0.858858585357666,0.06895065307617188,0.0,1.1920928955078125e-07,0.8209829,0.5,0.98539543,7.2380757,7.2187686,6.823101,6.8833404,6.4176292,6.4483953,5.955531,6.024482,0.7899079322814941,0.858858585357666,0.24643206596374512,0.42391347885131836,0.00022745132446289062
