clip_uid,official_split,analysis_role,source_role,event_family,action_type,difficulty,dive_score,execution_quality,judge_sample_sd,disagreement_primary_eligible,teacher_predicted_score,global_linear_predicted_score,same_action_reference_predicted_score,plain_ridge_predicted_score,trustdive_predicted_quality,trustdive_predicted_score,teacher_adapter_gap,reference_distance,reference_dispersion,valid_reference_count,open_set,teacher_uncertainty,prediction_interval_width,teacher_error,ours_error,error_gain,reference_baseline,predicted_quality,phi_takeoff,phi_flight,phi_entry,top_phase,actual_max_intervention_phase,top_phase_intervention_match,targeted_intervention_effect,random_intervention_effect,phase_boundary_cosine,phase_boundary_top_match,reference_change_cosine,coalition_0,coalition_1,coalition_2,coalition_3,coalition_4,coalition_5,coalition_6,coalition_7,high_judge_risk,review_priority,review_reason,paired_mae_difference
FINADivingWorldCup2021_Women3m_semifinal_r1::5,test,official_test,source_fit,FINADivingWorldCup2021_Women3m_semifinal,405b,3.0,58.5,6.5,0.0,False,61.59744930267334,62.80578660964966,62.935523986816406,61.33744052052498,6.816802807152271,61.35122526437044,0.2462240383028984,1.7037095e-07,0.22118005,5,False,0.0,11.349182524065961,3.09744930267334,2.8512252643704414,0.2462240383028984,6.8762984,6.816803,-0.034813564,-0.07212893,0.047447044,flight,flight,True,0.07466411590576172,0.05313873291015625,0.7150603,0.5,0.81810737,6.8762984,6.854761,6.805513,6.7636642,6.916862,6.891467,6.8660846,6.816803,False,0.2260061919504644,routine automatic scoring,-0.2462240383028984
FINADivingWorldCup2021_Women3m_semifinal_r1::6,test,official_test,source_fit,FINADivingWorldCup2021_Women3m_semifinal,405b,3.0,64.5,7.166666666666667,0.28867513459481287,False,64.60628271102905,65.4397759437561,63.20071077346802,63.529268100857735,7.100937359035015,63.908436231315136,0.6978464797139168,6.706877e-07,0.4027839,5,False,0.0,13.036939563648463,0.10628271102905273,0.591563768684864,-0.4852810576558113,7.003027,7.1009374,0.12368337,-0.013413985,-0.012358983,takeoff,takeoff,True,0.11285829544067383,0.016039371490478516,0.72897583,0.5,0.088914916,7.003027,7.138389,6.993092,7.1158967,6.994122,7.1169767,6.988079,7.1009374,False,0.6099071207430341,routine automatic scoring,0.4852810576558113
FINADivingWorldCup2021_Women3m_semifinal_r1::10,test,official_test,source_fit,FINADivingWorldCup2021_Women3m_semifinal,5152b,3.0,63.0,7.0,0.0,False,66.13446807861328,66.77758026123047,65.4604868888855,66.04707822203636,7.34468150138855,66.10213351249695,0.03233456611633301,5.7709303e-07,0.43162745,5,False,0.0,13.30500055468959,3.1344680786132812,3.1021335124969482,0.03233456611633301,7.177763,7.3446817,-0.07987181,-0.040445488,0.28723606,entry,entry,True,0.30579042434692383,0.06909608840942383,0.9261795,1.0,0.9955305,7.177763,7.0944986,7.128136,7.0388913,7.453828,7.3685627,7.413778,7.3446817,False,0.6377708978328174,routine automatic scoring,-0.03233456611633301
FINADivingWorldCup2021_Women3m_semifinal_r1::17,test,official_test,source_fit,FINADivingWorldCup2021_Women3m_semifinal,405b,3.0,69.0,7.666666666666667,0.28867513459481287,False,61.99128341674805,63.15055561065674,64.6484899520874,62.37057626992464,6.92127700150013,62.29149301350117,0.3002095967531204,4.408747e-08,0.26721796,5,False,0.0,11.777041356046144,7.008716583251953,6.708506986498833,0.3002095967531204,6.581002,6.921277,0.047079563,0.033288717,0.25990653,entry,entry,True,0.26474952697753906,0.03371286392211914,0.89661044,1.0,0.9969013,6.581002,6.6370225,6.6169033,6.6565275,6.8391023,6.887564,6.8801017,6.921277,False,0.4551083591331269,routine automatic scoring,-0.3002095967531204
FINADivingWorldCup2021_Women3m_semifinal_r2::0,test,official_test,source_fit,FINADivingWorldCup2021_Women3m_semifinal,107c,2.8,50.4,6.000000000000001,0.0,False,43.70975074768066,46.55440864562988,44.83187656402587,46.54556715488433,5.564494788646698,46.741756224632255,3.0320054769515963,5.887488e-05,0.22865036,5,False,0.0,11.418608738961725,6.69024925231934,3.658243775367744,3.0320054769515963,6.11341,5.5644946,-0.109817505,0.08744478,-0.52654266,entry,entry,True,0.5103597640991211,0.06402873992919922,0.90253824,1.0,0.93137336,6.11341,6.0310903,6.2256393,6.0748544,5.572053,5.500466,5.7004414,5.5644946,False,0.7925696594427245,routine automatic scoring,-3.0320054769515963
FINADivingWorldCup2021_Women3m_semifinal_r2::3,test,official_test,source_fit,FINADivingWorldCup2021_Women3m_semifinal,107b,3.1,41.85,4.5,0.0,False,55.17266578674317,57.477483987808235,56.31295294761658,56.63101888597012,6.109698936343193,56.8202001079917,1.6475343212485356,3.6523494e-07,0.46225423,5,False,0.0,13.58963413179597,13.322665786743165,14.970200107991701,-1.6475343212485356,6.194811,6.109699,-0.10408425,-0.011128426,0.030100584,takeoff,takeoff,True,0.10799932479858398,0.10799932479858398,0.49829626,1.0,0.6425779,6.194811,6.0964065,6.185535,6.0842,6.231278,6.120915,6.217698,6.109699,False,0.6408668730650154,routine automatic scoring,1.6475343212485356
FINADivingWorldCup2021_Women3m_semifinal_r2::13,test,official_test,source_fit,FINADivingWorldCup2021_Women3m_semifinal,107b,3.1,69.75,7.499999999999999,0.0,False,69.42330851554871,69.95276699066163,68.97978343963624,68.56292990148069,7.404924638569355,68.86579913869501,0.5575093768537016,8.2913466e-08,0.31086788,5,False,0.0,12.18270702054515,0.32669148445128826,0.8842008613049899,-0.5575093768537016,7.962095,7.404925,-0.10009289,-0.20227695,-0.25480008,entry,entry,True,0.22976303100585938,0.17897748947143555,0.32624614,1.0,-0.44633526,7.962095,7.8774233,7.7406974,7.634688,7.6864367,7.5839024,7.51626,7.404925,False,0.39009287925696595,phase boundary ambiguity,0.5575093768537016
FINADivingWorldCup2021_Women3m_semifinal_r2::16,test,official_test,source_fit,FINADivingWorldCup2021_Women3m_semifinal,205b,3.0,75.0,8.333333333333334,0.2886751345948129,False,72.17029666900635,72.06145477294922,71.98940849304199,70.59120820462704,7.927005417644978,71.3430487588048,0.8272479102015495,1.9763193e-07,0.35770807,5,False,0.0,12.61802192366892,2.8297033309936523,3.656951241195202,-0.8272479102015495,7.8190084,7.9270053,-0.021416426,-0.14028716,0.26970053,entry,entry,True,0.28801488876342773,0.28801488876342773,0.99753505,1.0,0.99617976,7.8190084,7.7953424,7.6609607,7.6389904,8.069337,8.05059,7.94723,7.9270053,False,0.47368421052631576,routine automatic scoring,0.8272479102015495
FINADivingWorldCup2021_Women3m_semifinal_r3::3,test,official_test,source_fit,FINADivingWorldCup2021_Women3m_semifinal,205b,3.0,64.5,7.166666666666667,0.28867513459481287,False,67.49939918518066,67.97246360778809,66.0030312538147,66.14699520170689,7.396474488079548,66.56827039271593,0.9311287924647331,1.3239999e-07,0.1729325,5,False,0.0,10.90078819866828,2.999399185180664,2.068270392715931,0.9311287924647331,7.3388925,7.3964744,0.027482986,-0.13681555,0.16691446,entry,entry,True,0.24511051177978516,0.019348621368408203,0.15376575,0.5,0.9399664,7.3388925,7.373602,7.1284018,7.151364,7.426703,7.4605227,7.3771257,7.3964744,False,0.5479876160990712,phase boundary ambiguity,-0.9311287924647331
FINADivingWorldCup2021_Women3m_semifinal_r3::12,test,official_test,source_fit,FINADivingWorldCup2021_Women3m_semifinal,205b,3.0,54.0,6.0,0.0,False,63.2196364402771,64.22588109970093,62.64124917984009,62.75473853945732,7.002212055027485,63.019908495247364,0.19972794502973557,1.8645332e-07,0.3814821,5,False,0.0,12.83896868804289,9.2196364402771,9.019908495247364,0.19972794502973557,6.9801674,7.002212,-0.037512857,-0.0020888646,0.061646383,entry,entry,True,0.0664987564086914,0.031755924224853516,0.86954975,1.0,-0.7070635,6.9801674,6.9369917,6.981076,6.9357133,7.0370555,7.007204,7.033968,7.002212,False,0.2260061919504644,routine automatic scoring,-0.19972794502973557
FINADivingWorldCup2021_Women3m_semifinal_r3::14,test,official_test,source_fit,FINADivingWorldCup2021_Women3m_semifinal,107b,3.1,74.4,8.0,0.0,False,70.38346281051636,70.79330277442932,68.88968596458436,69.43523103743792,7.49539066106081,69.70713314786553,0.6763296626508293,0.0,0.33470792,5,False,0.0,12.40426727665697,4.016537189483643,4.692866852134472,-0.6763296626508293,7.8324237,7.495391,-0.02579546,-0.04706478,-0.26417255,entry,entry,True,0.26523303985595703,0.0318303108215332,0.98700005,1.0,0.96240866,7.8324237,7.812816,7.771173,7.760624,7.5694647,7.5281167,7.527221,7.495391,False,0.5758513931888545,routine automatic scoring,0.6763296626508293
FINADivingWorldCup2021_Women3m_semifinal_r3::15,test,official_test,source_fit,FINADivingWorldCup2021_Women3m_semifinal,305b,3.0,61.5,6.833333333333333,0.28867513459481287,False,53.106154918670654,55.37234687805176,53.538724422454834,54.48552703857422,6.1092484295368195,54.983235865831375,1.8770809471607208,7.7327945e-07,0.21350272,5,False,0.0,11.277832327067713,8.393845081329346,6.516764134168625,1.8770809471607208,6.6623583,6.1092486,0.033183176,-0.29047528,-0.29581752,entry,flight,False,0.27484750747680664,0.27484750747680664,0.9401782,0.5,0.87549376,6.6623583,6.7055984,6.352826,6.384096,6.338287,6.387951,6.093406,6.1092486,False,0.6996904024767802,routine automatic scoring,-1.8770809471607208
FINADivingWorldCup2021_Women3m_semifinal_r3::17,test,official_test,source_fit,FINADivingWorldCup2021_Women3m_semifinal,305b,3.0,76.5,8.5,0.0,False,66.20522689819336,66.83951997756958,65.40133666992188,66.38557286560535,7.37477221339941,66.37294992059469,0.16772302240133286,5.758554e-07,0.55942565,5,False,0.0,14.492708372432809,10.29477310180664,10.127050079405308,0.16772302240133286,6.8468065,7.374772,0.07032156,-0.002617836,0.46026182,entry,entry,True,0.46913909912109375,0.0002346038818359375,0.96237487,1.0,-0.6799882,6.8468065,6.9224544,6.840875,6.905633,7.2972608,7.3750067,7.310707,7.374772,False,0.8854489164086687,wide prediction interval; predicted high judge disagreement,-0.16772302240133286
FINADivingWorldCup2021_Women3m_semifinal_r4::7,test,official_test,source_fit,FINADivingWorldCup2021_Women3m_semifinal,205b,3.0,51.0,5.666666666666667,0.28867513459481287,False,54.398383140563965,56.503586769104004,55.38155651092529,55.47586277872324,6.172291606664658,55.55062445998192,1.1522413194179535,7.4623784e-07,0.3652635,5,False,0.0,12.688239168995073,3.398383140563965,4.550624459981918,-1.1522413194179535,6.0715365,6.1722918,-0.035509825,0.011470795,0.124794245,entry,entry,True,0.1193532943725586,0.01003885269165039,0.90797496,1.0,0.9471432,6.0715365,6.0389566,6.0841613,6.0529385,6.2014937,6.162253,6.2110095,6.1722918,False,0.5634674922600619,routine automatic scoring,1.1522413194179535
FINADivingWorldCup2021_Women3m_semifinal_r4::8,test,official_test,source_fit,FINADivingWorldCup2021_Women3m_semifinal,205b,3.0,57.0,6.333333333333333,0.28867513459481287,False,41.002517223358154,44.77659559249878,41.70812273025513,44.69308340549469,5.002365410327911,45.0212886929512,4.018771469593048,8.065113e-06,0.5021057,5,False,0.0,13.959998678481647,15.997482776641846,11.978711307048798,4.018771469593048,5.145669,5.0023656,0.08445462,-0.03453819,-0.19321983,entry,entry,True,0.1953721046447754,0.10012149810791016,0.9122657,1.0,0.57127565,5.145669,5.206467,5.13049,5.1977377,4.946612,5.0642524,4.902244,5.0023656,False,0.8111455108359134,wide prediction interval; teacher-adapter difference,-4.018771469593048
FINADivingWorldCup2021_Women3m_semifinal_r4::11,test,official_test,source_fit,FINADivingWorldCup2021_Women3m_semifinal,205b,3.0,58.5,6.5,0.0,False,57.86705017089844,59.54012632369995,59.28263854980469,58.922119081020355,6.53892744332552,58.850346989929676,0.9832968190312386,5.9507425e-07,0.46893573,5,False,0.0,13.65172946663867,0.6329498291015625,0.35034698992967606,0.28260283917188644,6.2334304,6.5389276,0.042672236,-0.031065384,0.29389033,entry,entry,True,0.3050727844238281,0.03209257125854492,0.98909044,1.0,-0.9707574,6.2334304,6.289499,6.207888,6.233855,6.520634,6.57102,6.5051556,6.5389276,False,0.7089783281733746,routine automatic scoring,-0.28260283917188644
FINADivingWorldCup2021_Women3m_semifinal_r4::14,test,official_test,source_fit,FINADivingWorldCup2021_Women3m_semifinal,205b,3.0,63.0,7.0,0.0,False,61.510404109954834,62.729586124420166,59.53474044799805,60.91202004253864,6.820554502308369,61.38499052077532,0.12541358917951584,3.418733e-07,0.34026325,5,False,0.0,12.455896414754728,1.489595890045166,1.6150094792246819,-0.12541358917951584,7.1764026,6.8205547,-0.0859286,-0.04507796,-0.22484128,entry,entry,True,0.22919750213623047,0.09616518020629883,0.59392786,0.5,-0.33454293,7.1764026,7.101502,7.1480618,7.049752,6.956709,6.8815784,6.91672,6.8205547,False,0.4117647058823529,routine automatic scoring,0.12541358917951584
FINADivingWorldCup2021_Women3m_semifinal_r4::17,test,official_test,source_fit,FINADivingWorldCup2021_Women3m_semifinal,107b,3.1,74.4,8.0,0.0,False,69.89272270202638,70.36369786262513,68.45725178718567,69.44103674143554,7.465022437274456,69.42470866665245,0.46801403537392616,-2.5635158e-08,0.33262208,5,False,0.0,12.384882322597962,4.50727729797363,4.975291333347556,-0.46801403537392616,7.7432694,7.4650226,0.08328589,-0.071457066,-0.2900757,entry,entry,True,0.29037046432495117,0.29037046432495117,0.9896602,1.0,0.99940455,7.7432694,7.8336964,7.6652184,7.755393,7.45193,7.531444,7.390436,7.4650226,False,0.4551083591331269,routine automatic scoring,0.46801403537392616
FINADivingWorldCup2021_Women3m_semifinal_r5::4,test,official_test,source_fit,FINADivingWorldCup2021_Women3m_semifinal,5152b,3.0,58.5,6.5,0.0,False,60.495065689086914,61.84074068069458,59.19661045074463,61.75607541203499,6.816754132509232,61.350787192583084,0.85572150349617,9.921266e-07,0.20859165,5,False,0.0,11.232190757542842,1.995065689086914,2.850787192583084,-0.85572150349617,6.8799887,6.8167543,0.14639299,-0.09335407,-0.11627325,takeoff,takeoff,True,0.14693546295166016,0.14693546295166016,0.522193,0.0,0.43479162,6.8799887,7.0236564,6.8077874,6.9461555,6.7746606,6.933444,6.669819,6.8167543,False,0.5170278637770898,routine automatic scoring,0.85572150349617
FINADivingWorldCup2021_Women3m_semifinal_r5::7,test,official_test,source_fit,FINADivingWorldCup2021_Women3m_semifinal,305b,3.0,63.0,7.0,0.0,False,73.78867721557617,73.4782190322876,74.07511138916016,73.09754517674446,8.16672983020544,73.50056847184896,0.2881087437272072,1.4057158e-06,0.40870163,5,False,0.0,13.091936674447036,10.788677215576172,10.500568471848965,0.2881087437272072,7.760481,8.16673,-0.08413116,-0.04124872,0.5316289,entry,entry,True,0.546417236328125,0.029990196228027344,0.96692353,1.0,0.9841685,7.760481,7.669968,7.708609,7.6203127,8.277957,8.19672,8.243844,8.16673,False,0.8111455108359134,predicted high judge disagreement,-0.2881087437272072
FINADivingWorldCup2021_Women3m_semifinal_r5::11,test,official_test,source_fit,FINADivingWorldCup2021_Women3m_semifinal,5152b,3.0,67.5,7.5,0.0,False,72.99935245513916,72.78722190856934,71.71854400634766,73.32457680255175,8.120525605976582,73.08473045378923,0.085377998650074,4.68598e-07,0.25844127,5,False,0.0,11.695474098112523,5.49935245513916,5.584730453789234,-0.085377998650074,7.808311,8.120525,0.14537008,-0.070658125,0.23750241,entry,entry,True,0.2416849136352539,0.2416849136352539,0.9324505,1.0,0.96799195,7.808311,7.961212,7.7351413,7.8788404,8.042119,8.188184,7.982198,8.120525,False,0.19195046439628483,routine automatic scoring,0.085377998650074
FINADivingWorldCup2021_Women3m_semifinal_r5::12,test,official_test,source_fit,FINADivingWorldCup2021_Women3m_semifinal,5152b,3.0,60.0,6.666666666666667,0.28867513459481287,False,72.39793682098389,72.2607364654541,70.87716293334961,71.95767809450626,8.024420119822025,72.21978107839823,0.17815574258565903,7.878688e-07,0.27368975,5,False,0.0,11.837187642871111,12.397936820983887,12.219781078398228,0.17815574258565903,7.802287,8.02442,-0.06822387,-0.059196156,0.34955272,entry,entry,True,0.3587484359741211,0.056842803955078125,0.99913913,1.0,0.9966321,7.802287,7.7340565,7.740124,7.6656713,8.142031,8.081263,8.09325,8.02442,False,0.5170278637770898,routine automatic scoring,-0.17815574258565903
FINAWorldChampionships2019_Men10mSynchronised_final_r1::2,test,official_test,source_test,FINAWorldChampionships2019_Men10mSynchronised_final,401b,2.0,46.2,7.7,0.4472135954999579,False,45.62856674194336,45.86558532714844,46.77280139923096,45.99974573403597,7.632697872817516,45.7961872369051,0.1676204949617386,5.264636e-07,0.19906947,5,False,0.0,11.143695197543051,0.5714332580566435,0.4038127630949049,0.1676204949617386,7.5311813,7.632698,0.05845666,-0.045463324,0.08852339,entry,entry,True,0.10066604614257812,0.0823812484741211,0.7961667,1.0,0.75816035,7.5311813,7.5667105,7.4593787,7.532032,7.608559,7.650825,7.550317,7.632698,False,0.19195046439628483,routine automatic scoring,-0.1676204949617386
FINAWorldChampionships2019_Men10mSynchronised_final_r1::8,test,official_test,source_test,FINAWorldChampionships2019_Men10mSynchronised_final,103b,2.0,52.8,8.799999999999999,0.27386127875258304,False,49.595008850097656,49.33788299560547,49.45681571960449,50.087286829948425,8.324122495949268,49.94473497569561,0.3497261255979538,6.4209996e-07,0.46685123,5,False,0.0,13.632356976294423,3.204991149902341,2.855265024304387,0.3497261255979538,8.457298,8.324122,0.060231525,0.031787712,-0.2251951,entry,entry,True,0.21527576446533203,0.21527576446533203,0.93955904,1.0,-0.9700745,8.457298,8.515432,8.47293,8.539398,8.222125,8.2762375,8.261852,8.324122,False,0.631578947368421,routine automatic scoring,-0.3497261255979538
FINAWorldChampionships2019_Men10mSynchronised_final_r1::9,test,official_test,source_test,FINAWorldChampionships2019_Men10mSynchronised_final,401b,2.0,54.6,9.1,0.22360679774997896,False,54.13949775695801,53.31621551513672,52.36328315734863,55.91153919696808,9.25211238861084,55.51267433166504,1.3731765747070312,4.7180747e-06,0.68838304,5,False,0.0,15.691189271275618,0.4605022430419936,0.9126743316650376,-0.45217208862304403,8.532417,9.252112,0.030578136,0.036496162,0.6526208,entry,entry,True,0.6788606643676758,0.04766559600830078,0.9915972,1.0,0.9980619,8.532417,8.561611,8.560518,8.573252,9.161572,9.204447,9.217376,9.252112,False,0.9411764705882353,wide prediction interval; predicted high judge disagreement,0.45217208862304403
FINAWorldChampionships2019_Men10mSynchronised_final_r1::10,test,official_test,source_test,FINAWorldChampionships2019_Men10mSynchronised_final,301b,2.0,52.8,8.799999999999999,0.27386127875258304,False,50.138671875,49.813819885253906,49.90128707885742,50.67577421665192,8.430180713534355,50.58108428120613,0.442412406206131,3.0074e-07,0.2721891,5,False,0.0,11.823241299992468,2.661328124999997,2.218915718793866,0.442412406206131,8.27261,8.430181,-0.006169796,0.28434896,-0.12060833,flight,flight,True,0.31041717529296875,0.10910987854003906,-0.5007557,0.0,0.87992954,8.27261,8.250194,8.531921,8.53929,8.141534,8.119763,8.419073,8.430181,False,0.5789473684210527,phase boundary ambiguity,-0.442412406206131
FINAWorldChampionships2019_Men10mSynchronised_final_r1::11,test,official_test,source_test,FINAWorldChampionships2019_Men10mSynchronised_final,101b,2.0,53.4,8.9,0.22360679774997896,False,53.016849517822266,52.333431243896484,53.74530029296875,54.40834477543831,9.030044257640839,54.18026554584503,1.1634160280227661,5.2221217e-06,0.21261291,5,False,0.0,11.269562790807159,0.38315048217773295,0.7802655458450332,-0.3971150636673002,7.879928,9.030045,-0.009891748,0.009979248,1.150029,entry,entry,True,1.1753044128417969,1.1753044128417969,0.9997393,1.0,0.9999984,7.879928,7.8550158,7.8876576,7.85474,9.007235,9.015263,9.022363,9.030045,False,0.9102167182662538,predicted high judge disagreement,0.3971150636673002
FINAWorldChampionships2019_Men10mSynchronised_final_r2::0,test,official_test,source_test,FINAWorldChampionships2019_Men10mSynchronised_final,301b,2.0,46.2,7.7,0.2738612787525831,False,46.647674560546875,46.75773239135742,46.400075912475586,48.08070927858353,7.917695626616478,47.50617375969887,0.8584991991519928,2.500441e-07,0.3504928,5,False,0.0,12.550966030349935,0.44767456054687216,1.306173759698865,-0.8584991991519928,7.527112,7.9176955,0.045133192,0.0015157064,0.34393463,entry,entry,True,0.3184185028076172,0.05006074905395508,0.63663626,0.5,0.9870339,7.527112,7.563954,7.5530963,7.599277,7.893199,7.944012,7.867635,7.9176955,False,0.7120743034055728,routine automatic scoring,0.8584991991519928
FINAWorldChampionships2019_Men10mSynchronised_final_r2::5,test,official_test,source_test,FINAWorldChampionships2019_Men10mSynchronised_final,5132d,2.0,43.2,7.2,0.4472135954999579,False,44.91213798522949,45.23841190338135,46.423516273498535,45.86826914548874,7.643331453204155,45.85998871922493,0.9478507339954376,1.4651805e-05,1.0462832,5,False,0.0,19.01737750683135,1.7121379852294893,2.659988719224927,-0.9478507339954376,7.6025567,7.6433315,0.022128979,-0.07470616,0.093352,entry,flight,False,0.07526397705078125,0.07526397705078125,0.6325447,0.0,0.98168784,7.6025567,7.6225357,7.535047,7.5680676,7.7131057,7.7261252,7.6199436,7.6433315,False,0.8606811145510835,wide prediction interval; predicted high judge disagreement,0.9478507339954376
FINAWorldChampionships2019_Men10mSynchronised_final_r2::6,test,official_test,source_test,FINAWorldChampionships2019_Men10mSynchronised_final,301b,2.0,48.0,8.0,0.6123724356957945,False,54.27180862426758,53.43204116821289,52.30650329589844,55.96117401123047,9.234265446662903,55.40559267997742,1.1337840557098389,3.7703492e-06,0.15045908,5,False,0.0,10.691928744872966,6.271808624267578,7.405592679977417,-1.1337840557098389,8.191239,9.234265,-0.013083617,-0.01851813,1.0746278,entry,entry,True,1.1098384857177734,0.0018243789672851562,0.998028,1.0,0.99847245,8.191239,8.143284,8.148204,8.124427,9.226481,9.232441,9.216652,9.234265,False,0.8854489164086687,predicted high judge disagreement,1.1337840557098389
FINAWorldChampionships2019_Men10mSynchronised_final_r2::10,test,official_test,source_test,FINAWorldChampionships2019_Men10mSynchronised_final,5231d,2.0,54.0,9.0,0.0,False,53.36714172363281,52.64008140563965,54.00156211853027,54.903076171875,9.10746343433857,54.64478060603142,1.2776388823986053,2.263605e-05,0.6114221,5,False,0.0,14.975943766083287,0.6328582763671875,0.6447806060314178,-0.011922329664230347,7.926358,9.107464,0.01032861,0.1864794,0.9842976,entry,entry,True,0.887272834777832,0.887272834777832,0.99552554,1.0,0.99662375,7.926358,7.9439154,8.227727,8.220191,9.007991,9.035563,9.1040535,9.107464,False,0.9442724458204335,wide prediction interval; predicted high judge disagreement,0.011922329664230347
FINAWorldChampionships2019_Men10mSynchronised_final_r2::11,test,official_test,source_test,FINAWorldChampionships2019_Men10mSynchronised_final,401b,2.0,56.4,9.4,0.22360679774997896,False,50.31463050842285,49.967857360839844,49.22651481628418,51.597824692726135,8.527347654104233,51.1640859246254,0.8494554162025452,4.1574705e-07,0.29541087,5,False,0.0,12.039055506626395,6.085369491577147,5.235914075374602,0.8494554162025452,7.7522783,8.527348,0.037688572,0.05654939,0.68083125,entry,entry,True,0.6994752883911133,0.6994752883911133,0.9995329,1.0,0.9988548,7.7522783,7.788869,7.8113165,7.8278723,8.415003,8.47275,8.488024,8.527348,False,0.826625386996904,predicted high judge disagreement,-0.8494554162025452
FINAWorldChampionships2019_Men10mSynchronised_final_r3::0,test,official_test,source_test,FINAWorldChampionships2019_Men10mSynchronised_final,5253b,3.2,67.2,6.999999999999999,0.4183300132670378,False,75.43950347900392,75.51552886962892,74.29655914306642,75.71775512695314,7.876120485365391,75.61075665950776,0.17125318050383953,1.1807442e-07,0.3312897,5,False,0.0,12.37249976046511,8.239503479003915,8.410756659507754,-0.17125318050383953,7.5773873,7.8761206,0.07072806,0.2756939,-0.047688723,flight,flight,True,0.2841353416442871,0.040154457092285156,0.47290942,0.5,-0.4882152,7.5773873,7.647479,7.846637,7.916275,7.5241613,7.591985,7.802759,7.8761206,False,0.5510835913312694,routine automatic scoring,0.17125318050383953
FINAWorldChampionships2019_Men10mSynchronised_final_r3::2,test,official_test,source_test,FINAWorldChampionships2019_Men10mSynchronised_final,107b,3.1,66.6,7.161290322580644,0.5477225575051662,False,56.056922149658206,58.251580810546876,57.06432695388794,59.02619814276696,6.299678057432175,58.587005934119226,2.53008378446102,2.3212458e-07,0.4075304,5,False,0.0,13.081051696886004,10.543077850341788,8.012994065880768,2.53008378446102,6.5126414,6.299678,0.07869204,0.0018354257,-0.29349104,entry,entry,True,0.26496124267578125,0.11163711547851562,0.94498724,1.0,0.68384147,6.5126414,6.5597224,6.477218,6.564639,6.1919546,6.2592497,6.1880407,6.299678,False,0.7306501547987616,routine automatic scoring,-2.53008378446102
FINAWorldChampionships2019_Men10mSynchronised_final_r3::3,test,official_test,source_test,FINAWorldChampionships2019_Men10mSynchronised_final,5253b,3.2,69.12,7.199999999999999,0.4472135954999579,False,71.69477691650391,72.23732757568361,70.31146545410158,69.66075911521912,7.332866013050079,70.39551372528078,1.2992631912231332,8.2062215e-08,0.336161,5,False,0.0,12.417771573118634,2.5747769165039074,1.2755137252807742,1.2992631912231332,7.503149,7.332866,-0.087660156,0.13398163,-0.2166043,entry,entry,True,0.5016517639160156,0.20534229278564453,0.36274973,0.0,0.9889981,7.503149,7.4850464,7.8760653,7.834518,7.5234675,7.485944,7.5382085,7.332866,False,0.5882352941176471,routine automatic scoring,-1.2992631912231332
FINAWorldChampionships2019_Men10mSynchronised_final_r4::0,test,official_test,source_test,FINAWorldChampionships2019_Men10mSynchronised_final,407c,3.2,76.8,7.999999999999998,0.0,False,80.13496398925783,79.6260223388672,77.18135375976564,80.63762272596361,8.39227195456624,80.56581076383591,0.43084677457808596,7.520679e-08,0.34794578,5,False,0.0,12.52729494326912,3.3349639892578296,3.7658107638359155,-0.43084677457808596,8.539452,8.392272,-0.04190572,-0.0019467672,-0.10332712,entry,entry,True,0.11737442016601562,0.11737442016601562,-0.12003031,0.0,-0.89636165,8.539452,8.5072365,8.556267,8.509646,8.450125,8.413028,8.443915,8.392272,False,0.44272445820433437,phase boundary ambiguity,0.43084677457808596
FINAWorldChampionships2019_Men10mSynchronised_final_r4::2,test,official_test,source_test,FINAWorldChampionships2019_Men10mSynchronised_final,407c,3.2,58.56,6.1,0.651920240520265,False,60.92449951171876,62.808819580078136,61.60870056152345,62.96720352172853,6.513407111167908,62.528708267211925,1.6042087554931683,2.2104727e-07,0.4796551,5,False,0.0,13.751351107837326,2.364499511718755,3.968708267211923,-1.6042087554931683,6.614725,6.513407,0.03849554,-0.0535748,-0.08623862,entry,entry,True,0.12152290344238281,0.07945680618286133,0.5227809,0.5,0.9272029,6.614725,6.645107,6.5892143,6.63493,6.565953,6.592864,6.464616,6.513407,False,0.628482972136223,routine automatic scoring,1.6042087554931683
FINAWorldChampionships2019_Men10mSynchronised_final_r4::5,test,official_test,source_test,FINAWorldChampionships2019_Men10mSynchronised_final,307c,3.4,74.46,7.3,0.44721359549995787,False,66.74566440582275,68.49692659378051,67.90543270111084,68.7839957177639,6.718413844704628,68.5278212159872,1.7821568101644516,7.887459e-07,0.5189201,5,False,0.0,14.116265410542185,7.714335594177243,5.932178784012791,1.7821568101644516,7.043718,6.718414,-0.1784424,-0.02461044,-0.12225119,takeoff,takeoff,True,0.18130779266357422,0.02345752716064453,0.7647945,0.5,0.90357834,7.043718,6.874641,7.0244546,6.8204713,6.907773,6.7418714,6.8997216,6.718414,False,0.6501547987616099,wide prediction interval,-1.7821568101644516
